viewCount,likeCount,dislikeCount,commentCount,subscriberCount,channelVideoCount,channelViewCount,PrevCommentCount,PrevDislikeCount,PrevLikeCount,PrevViewCount,Days,Hours_published,Age_Channel
1071105,18972,953,1357,3290000,586,595189899,1983,1649,15709,794374,3,72,2
794374,15709,1649,1983,3290000,586,595189899,1809,621,17376,1228512,4,96,2
1228512,17376,621,1809,3290000,586,595189899,854,181,11696,480398,3,72,2
480398,11696,181,854,3290000,586,595189899,4436,3112,82890,3442635,6,144,2
1753044,50400,2119,2332,3290000,586,595189899,777,252,13297,417205,2,48,2
417205,13297,252,777,3290000,586,595189899,572,143,7311,300945,5,120,2
300945,7311,143,572,3290000,586,595189899,1091,150,15309,419922,2,48,2
419922,15309,150,1091,3290000,586,595189899,720,148,9474,468421,5,120,2
468421,9474,148,720,3290000,586,595189899,2815,471,30299,2058574,6,144,2
2058574,30299,471,2815,3290000,586,595189899,2395,478,29175,1541960,3,72,2
1541960,29175,478,2395,3290000,586,595189899,3583,476,29477,1851303,4,96,2
1851303,29477,476,3583,3290000,586,595189899,1658,277,12836,1125469,3,72,2
1125469,12836,277,1658,3290000,586,595189899,2979,751,25006,1626895,5,120,2
1626895,25006,751,2979,3290000,586,595189899,2872,4560,45937,3949472,6,144,2
272081,5981,237,628,3290000,586,595189899,501,108,3805,162713,4,96,2
162713,3805,108,501,3290000,586,595189899,1472,661,17479,1004099,7,168,2
1004099,17479,661,1472,3290000,586,595189899,2150,676,20992,1545130,9,216,1
1545130,20992,676,2150,3290000,586,595189899,4769,1366,51507,3645741,7,168,1
744608,13417,206,1182,3290000,586,595189899,458,161,3233,221878,2,48,1
221878,3233,161,458,3290000,586,595189899,528,81,7037,236521,2,48,1
236521,7037,81,528,3290000,586,595189899,889,97,10132,314217,6,144,1
314217,10132,97,889,3290000,586,595189899,3138,902,23221,913379,6,144,1
913379,23221,902,3138,3290000,586,595189899,2769,1474,24974,1678439,7,168,1
1678439,24974,1474,2769,3290000,586,595189899,1182,129,11119,660164,6,144,1
660164,11119,129,1182,3290000,586,595189899,1776,253,17958,1250119,2,48,1
1250119,17958,253,1776,3290000,586,595189899,2467,588,19057,837701,5,120,1
837701,19057,588,2467,3290000,586,595189899,889,172,7604,456320,4,96,1
456320,7604,172,889,3290000,586,595189899,2578,374,20092,1412385,0,0,1
1412385,20092,374,2578,3290000,586,595189899,791,187,7862,471234,2,48,1
471234,7862,187,791,3290000,586,595189899,1066,682,20334,1874525,3,72,1
1874525,20334,682,1066,3290000,586,595189899,2149,2277,18748,1069308,6,144,1
1069308,18748,2277,2149,3290000,586,595189899,487,110,6743,220087,1,24,1
220087,6743,110,487,3290000,586,595189899,813,895,15679,1309333,3,72,1
1309333,15679,895,813,3290000,586,595189899,807,106,8271,493255,3,72,1
493255,8271,106,807,3290000,586,595189899,649,270,13033,770458,6,144,1
770458,13033,270,649,3290000,586,595189899,1186,446,17118,1441610,2,48,1
1441610,17118,446,1186,3290000,586,595189899,1052,139,7354,590203,6,144,1
590203,7354,139,1052,3290000,586,595189899,387,75,8256,303848,3,72,1
303848,8256,75,387,3290000,586,595189899,1268,142,12153,662959,4,96,1
662959,12153,142,1268,3290000,586,595189899,14639,103,5604,91700,2,48,1
91700,5604,103,14639,3290000,586,595189899,975,138,8024,645461,6,144,1
645461,8024,138,975,3290000,586,595189899,547,159,9919,510411,2,48,1
510411,9919,159,547,3290000,586,595189899,711,99,6750,425210,4,96,1
425210,6750,99,711,3290000,586,595189899,463,61,6285,241247,5,120,1
241247,6285,61,463,3290000,586,595189899,1390,134,11630,803995,4,96,1
803995,11630,134,1390,3290000,586,595189899,1188,95,7777,517240,3,72,1
517240,7777,95,1188,3290000,586,595189899,417,98,6348,271769,2,48,1
271769,6348,98,417,3290000,586,595189899,534,97,8014,304272,7,168,1
304272,8014,97,534,3290000,586,595189899,677,54,5858,194031,2,48,1
194031,5858,54,677,3290000,586,595189899,1252,389,14258,939908,4,96,1
939908,14258,389,1252,3290000,586,595189899,895,218,14805,878538,2,48,1
878538,14805,218,895,3290000,586,595189899,458,112,4494,167176,7,168,1
167176,4494,112,458,3290000,586,595189899,570,71,5048,410338,7,168,1
410338,5048,71,570,3290000,586,595189899,613,170,7628,523802,7,168,1
523802,7628,170,613,3290000,586,595189899,1094,176,8860,787008,7,168,1
787008,8860,176,1094,3290000,586,595189899,893,173,8784,708253,7,168,1
708253,8784,173,893,3290000,586,595189899,752,295,10587,936387,7,168,1
936387,10587,295,752,3290000,586,595189899,1405,209,10288,710330,5,120,1
710330,10288,209,1405,3290000,586,595189899,979,111,8256,413368,8,192,1
413368,8256,111,979,3290000,586,595189899,1257,135,8433,644599,7,168,1
644599,8433,135,1257,3290000,586,595189899,1681,165,12183,699001,7,168,1
699001,12183,165,1681,3290000,586,595189899,1483,415,21451,1735741,7,168,1
1735741,21451,415,1483,3290000,586,595189899,1830,223,14064,990881,6,144,1
990881,14064,223,1830,3290000,586,595189899,754,315,8334,340228,2,48,1
340228,8334,315,754,3290000,586,595189899,906,171,6937,215788,6,144,1
215788,6937,171,906,3290000,586,595189899,971,87,6846,307238,8,192,1
307238,6846,87,971,3290000,586,595189899,488,98,5970,233901,7,168,1
233901,5970,98,488,3290000,586,595189899,781,165,9058,517232,6,144,1
517232,9058,165,781,3290000,586,595189899,739,545,12410,699370,6,144,1
699370,12410,545,739,3290000,586,595189899,1180,79,6210,400622,3,72,1
400622,6210,79,1180,3290000,586,595189899,772,174,8939,330960,6,144,1
330960,8939,174,772,3290000,586,595189899,956,198,12231,617811,5,120,1
617811,12231,198,956,3290000,586,595189899,2023,196,13849,852759,8,192,1
852759,13849,196,2023,3290000,586,595189899,503,34,4793,230587,5,120,1
230587,4793,34,503,3290000,586,595189899,835,160,8203,608279,5,120,1
608279,8203,160,835,3290000,586,595189899,649,73,5376,119653,6,144,1
119653,5376,73,649,3290000,586,595189899,375,46,3399,185707,5,120,1
185707,3399,46,375,3290000,586,595189899,2360,560,22035,1512453,8,192,1
1512453,22035,560,2360,3290000,586,595189899,623,87,7286,308813,7,168,1
308813,7286,87,623,3290000,586,595189899,830,127,8215,701910,7,168,1
701910,8215,127,830,3290000,586,595189899,732,149,6577,365583,5,120,1
365583,6577,149,732,3290000,586,595189899,2146,214,13441,978413,7,168,1
978413,13441,214,2146,3290000,586,595189899,650,152,6326,364762,2,48,1
364762,6326,152,650,3290000,586,595189899,7339,4,2738,27574,6,144,1
27574,2738,4,7339,3290000,586,595189899,638,71,4275,271593,1,24,1
271593,4275,71,638,3290000,586,595189899,795,102,4148,315558,7,168,1
315558,4148,102,795,3290000,586,595189899,238,11,1437,27964,6,144,1
27964,1437,11,238,3290000,586,595189899,480,47,3263,250245,4,96,1
250245,3263,47,480,3290000,586,595189899,968,50,4677,325740,4,96,1
325740,4677,50,968,3290000,586,595189899,649,78,7924,553778,7,168,0
553778,7924,78,649,3290000,586,595189899,495,71,3622,153645,6,144,0
153645,3622,71,495,3290000,586,595189899,4000,8,1436,25101,5,120,0
25101,1436,8,4000,3290000,586,595189899,996,116,5044,484905,2,48,0
484905,5044,116,996,3290000,586,595189899,255,29,1794,67555,2,48,0
67555,1794,29,255,3290000,586,595189899,2298,170,10712,843083,5,120,0
843083,10712,170,2298,3290000,586,595189899,1072,112,5542,440911,7,168,0
440911,5542,112,1072,3290000,586,595189899,1428,145,11587,706080,6,144,0
706080,11587,145,1428,3290000,586,595189899,737,148,7162,413401,2,48,0
413401,7162,148,737,3290000,586,595189899,1263,178,12787,881379,8,192,0
881379,12787,178,1263,3290000,586,595189899,2747,13,1841,50084,6,144,0
50084,1841,13,2747,3290000,586,595189899,1684,308,16834,1179510,6,144,0
1179510,16834,308,1684,3290000,586,595189899,612,42,5057,134858,7,168,0
134858,5057,42,612,3290000,586,595189899,4408,9,2001,23744,9,216,0
23744,2001,9,4408,3290000,586,595189899,331,60,2852,188813,6,144,0
188813,2852,60,331,3290000,586,595189899,322,53,2435,248494,6,144,0
248494,2435,53,322,3290000,586,595189899,1132,339,9314,635128,6,144,0
635128,9314,339,1132,3290000,586,595189899,389,34,3057,86037,2,48,0
86037,3057,34,389,3290000,586,595189899,120,13,1469,47440,7,168,0
47440,1469,13,120,3290000,586,595189899,366,42,2537,186856,6,144,0
186856,2537,42,366,3290000,586,595189899,292,127,3837,410246,4,96,0
410246,3837,127,292,3290000,586,595189899,396,85,4944,440979,4,96,0
440979,4944,85,396,3290000,586,595189899,274,31,2136,53419,6,144,0
53419,2136,31,274,3290000,586,595189899,400,116,2903,95689,6,144,0
95689,2903,116,400,3290000,586,595189899,560,39,3715,278600,2,48,0
278600,3715,39,560,3290000,586,595189899,120,11,1201,36614,6,144,0
36614,1201,11,120,3290000,586,595189899,223,5,1550,31786,7,168,0
31786,1550,5,223,3290000,586,595189899,151,9,1682,30559,7,168,0
30559,1682,9,151,3290000,586,595189899,508,103,4470,232152,7,168,0
232152,4470,103,508,3290000,586,595189899,281,35,1928,150130,7,168,0
150130,1928,35,281,3290000,586,595189899,1182,113,5724,449976,7,168,0
449976,5724,113,1182,3290000,586,595189899,802,169,7349,761636,8,192,0
761636,7349,169,802,3290000,586,595189899,180,64,1530,88752,9,216,0
88752,1530,64,180,3290000,586,595189899,1036,158,10589,503206,4,96,0
503206,10589,158,1036,3290000,586,595189899,1913,3,965,10371,6,144,0
10371,965,3,1913,3290000,586,595189899,128,18,902,18878,3,72,0
18878,902,18,128,3290000,586,595189899,963,105,8325,459266,6,144,0
459266,8325,105,963,3290000,586,595189899,764,95,6633,571073,9,216,0
571073,6633,95,764,3290000,586,595189899,1754,499,20296,1127133,5,120,0
1127133,20296,499,1754,3290000,586,595189899,294,258,2624,175667,6,144,0
175667,2624,258,294,3290000,586,595189899,189,89,2734,220886,8,192,0
220886,2734,89,189,3290000,586,595189899,970,171,4475,411246,8,192,0
411246,4475,171,970,3290000,586,595189899,231,25,1389,40624,6,144,0
40624,1389,25,231,3290000,586,595189899,544,709,11343,489637,14,336,0
489637,11343,709,544,3290000,586,595189899,732,135,5432,547784,7,168,0
547784,5432,135,732,3290000,586,595189899,82,10,481,21960,2,48,0
21960,481,10,82,3290000,586,595189899,51,18,966,20148,4,96,0
20148,966,18,51,3290000,586,595189899,517,3,430,8587,5,120,0
8587,430,3,517,3290000,586,595189899,962,112,8997,490824,3,72,0
490824,8997,112,962,3290000,586,595189899,83,23,541,13018,7,168,0
13018,541,23,83,3290000,586,595189899,951,235,8185,722773,8,192,0
722773,8185,235,951,3290000,586,595189899,52,13,454,28701,7,168,0
28701,454,13,52,3290000,586,595189899,279,108,2144,240462,5,120,0
240462,2144,108,279,3290000,586,595189899,1349,243,7687,715052,7,168,0
715052,7687,243,1349,3290000,586,595189899,67,10,907,44130,7,168,0
44130,907,10,67,3290000,586,595189899,20,3,232,10140,3,72,0
10140,232,3,20,3290000,586,595189899,52,10,574,27082,5,120,0
27082,574,10,52,3290000,586,595189899,27,3,143,4459,0,0,0
4459,143,3,27,3290000,586,595189899,52,5,293,9863,3,72,0
9863,293,5,52,3290000,586,595189899,550,193,3144,261261,5,120,0
261261,3144,193,550,3290000,586,595189899,141,35,827,53431,6,144,0
53431,827,35,141,3290000,586,595189899,21,8,193,10331,0,0,0
10331,193,8,21,3290000,586,595189899,412,110,3299,135165,1,24,0
8301,666,6,51,154000,194,17693011,217,52,1993,47260,3,72,9
47260,1993,52,217,154000,194,17693011,56,30,1628,37972,2,48,9
37972,1628,30,56,154000,194,17693011,171,19,1198,27551,3,72,9
27551,1198,19,171,154000,194,17693011,43,8,510,9809,2,48,9
9809,510,8,43,154000,194,17693011,49,1,545,9035,3,72,9
9035,545,1,49,154000,194,17693011,162,7,1901,16716,6,144,9
16716,1901,7,162,154000,194,17693011,33,25,787,14800,3,72,9
14800,787,25,33,154000,194,17693011,150,31,1172,26432,14,336,9
26432,1172,31,150,154000,194,17693011,70,22,1374,28985,7,168,9
28985,1374,22,70,154000,194,17693011,149,32,2375,66222,4,96,9
66222,2375,32,149,154000,194,17693011,374,83,2483,75612,3,72,9
75612,2483,83,374,154000,194,17693011,76,10,1096,19788,4,96,9
19788,1096,10,76,154000,194,17693011,1116,15,2365,26406,3,72,9
26406,2365,15,1116,154000,194,17693011,68,17,1223,27845,4,96,9
27845,1223,17,68,154000,194,17693011,54,6,550,9466,3,72,9
9466,550,6,54,154000,194,17693011,186,31,3566,76191,4,96,9
76191,3566,31,186,154000,194,17693011,136,16,1323,21862,3,72,9
21862,1323,16,136,154000,194,17693011,356,95,3656,162619,7,168,9
162619,3656,95,356,154000,194,17693011,294,102,7115,218871,7,168,9
218871,7115,102,294,154000,194,17693011,201,67,2848,88695,5,120,9
88695,2848,67,201,154000,194,17693011,65,4,778,15264,6,144,9
15264,778,4,65,154000,194,17693011,95,37,2005,45792,3,72,9
45792,2005,37,95,154000,194,17693011,102,26,1327,37471,3,72,9
37471,1327,26,102,154000,194,17693011,140,78,3657,109641,4,96,9
109641,3657,78,140,154000,194,17693011,120,40,1347,47978,4,96,9
47978,1347,40,120,154000,194,17693011,281,7,1745,29304,3,72,9
29304,1745,7,281,154000,194,17693011,1574,20,2857,35582,3,72,9
35582,2857,20,1574,154000,194,17693011,330,18,1575,24113,2,48,9
24113,1575,18,330,154000,194,17693011,59,33,907,57135,3,72,8
57135,907,33,59,154000,194,17693011,130,58,2930,72906,2,48,8
72906,2930,58,130,154000,194,17693011,73,33,1465,44913,5,120,8
44913,1465,33,73,154000,194,17693011,204,77,2597,65282,6,144,8
65282,2597,77,204,154000,194,17693011,267,90,5427,222568,6,144,8
222568,5427,90,267,154000,194,17693011,133,39,1562,35985,3,72,8
35985,1562,39,133,154000,194,17693011,199,22,2534,36239,5,120,8
36239,2534,22,199,154000,194,17693011,275,69,4814,95257,4,96,8
95257,4814,69,275,154000,194,17693011,363,91,4214,124868,3,72,8
124868,4214,91,363,154000,194,17693011,263,137,5241,255869,3,72,8
29529,1363,12,69,154000,194,17693011,57,13,1178,21368,1,24,8
21368,1178,13,57,154000,194,17693011,64,18,1235,23697,2,48,8
23697,1235,18,64,154000,194,17693011,280,162,4249,319846,3,72,8
199231,4529,163,230,154000,194,17693011,62,23,1589,31388,2,48,8
31388,1589,23,62,154000,194,17693011,312,118,6852,130125,6,144,8
130125,6852,118,312,154000,194,17693011,2512,36,16854,84573,8,192,8
84573,16854,36,2512,154000,194,17693011,332,114,6890,268074,3,72,8
211322,5774,156,185,154000,194,17693011,357,43,6554,102471,2,48,8
102471,6554,43,357,154000,194,17693011,844,20,10397,111855,2,48,8
111855,10397,20,844,154000,194,17693011,6475,158,34924,493029,88,2112,8
226340,5870,211,443,154000,194,17693011,77,74,2260,62464,5,120,8
62464,2260,74,77,154000,194,17693011,145,262,4970,195765,7,168,8
195765,4970,262,145,154000,194,17693011,69,12,905,16481,3,72,8
16481,905,12,69,154000,194,17693011,161,106,3608,154481,5,120,8
154481,3608,106,161,154000,194,17693011,71,32,1251,44057,16,384,8
44057,1251,32,71,154000,194,17693011,63,39,1181,28577,6,144,8
28577,1181,39,63,154000,194,17693011,104,49,1744,42393,1,24,8
42393,1744,49,104,154000,194,17693011,246,100,2164,79231,12,288,8
79231,2164,100,246,154000,194,17693011,57,33,1205,31923,3,72,8
31923,1205,33,57,154000,194,17693011,397,147,4426,176778,10,240,8
176778,4426,147,397,154000,194,17693011,77,22,1387,30056,11,264,8
30056,1387,22,77,154000,194,17693011,71,50,1670,64537,6,144,8
64537,1670,50,71,154000,194,17693011,110,116,3216,143778,2,48,8
143778,3216,116,110,154000,194,17693011,157,47,2651,80692,5,120,8
80692,2651,47,157,154000,194,17693011,121,63,2546,73453,6,144,8
73453,2546,63,121,154000,194,17693011,103,41,1611,60547,4,96,8
60547,1611,41,103,154000,194,17693011,174,54,1878,64573,26,624,8
64573,1878,54,174,154000,194,17693011,204,219,8626,446255,12,288,8
40867,1584,32,91,154000,194,17693011,243,88,2380,105779,4,96,8
105779,2380,88,243,154000,194,17693011,182,61,2724,95885,20,480,8
95885,2724,61,182,154000,194,17693011,73,53,1034,39265,3,72,8
39265,1034,53,73,154000,194,17693011,106,52,2736,94135,13,312,8
94135,2736,52,106,154000,194,17693011,238,132,3017,144496,7,168,8
144496,3017,132,238,154000,194,17693011,24,47,1004,27890,2,48,7
27890,1004,47,24,154000,194,17693011,55,59,2304,68968,5,120,7
68968,2304,59,55,154000,194,17693011,161,242,7968,329882,5,120,7
255468,5291,222,284,154000,194,17693011,62,52,1157,52633,5,120,7
52633,1157,52,62,154000,194,17693011,90,18,1433,29856,7,168,7
29856,1433,18,90,154000,194,17693011,23,13,278,24641,10,240,7
24641,278,13,23,154000,194,17693011,170,164,3980,205767,10,240,7
205767,3980,164,170,154000,194,17693011,94,47,1705,54362,7,168,7
54362,1705,47,94,154000,194,17693011,379,387,16485,724995,5,120,7
18360,765,14,50,154000,194,17693011,88,74,1978,74684,1,24,7
74684,1978,74,88,154000,194,17693011,310,141,5139,239894,13,312,7
239894,5139,141,310,154000,194,17693011,16,4,335,10489,8,192,7
10489,335,4,16,154000,194,17693011,580,349,14346,646967,3,72,7
179129,1815,63,127,154000,194,17693011,309,130,5071,431616,1,24,7
138277,2761,140,89,154000,194,17693011,50,39,518,27175,7,168,7
27175,518,39,50,154000,194,17693011,60,33,897,40691,10,240,7
40691,897,33,60,154000,194,17693011,24,2,618,11645,7,168,7
11645,618,2,24,154000,194,17693011,99,52,2517,66970,16,384,7
66970,2517,52,99,154000,194,17693011,82,37,1763,54141,12,288,7
54141,1763,37,82,154000,194,17693011,439,272,6704,476030,2,48,7
150227,1878,118,58,154000,194,17693011,112,46,2777,75698,6,144,7
75698,2777,46,112,154000,194,17693011,243,229,4179,254927,9,216,7
254927,4179,229,243,154000,194,17693011,87,56,1144,57912,13,312,7
57912,1144,56,87,154000,194,17693011,37,16,840,26518,7,168,7
26518,840,16,37,154000,194,17693011,57,97,1763,111301,21,504,7
111301,1763,97,57,154000,194,17693011,41,18,600,34524,9,216,7
34524,600,18,41,154000,194,17693011,297,245,2982,144925,6,144,7
144925,2982,245,297,154000,194,17693011,135,144,1717,173716,13,312,7
173716,1717,144,135,154000,194,17693011,31,5,419,11646,6,144,7
11646,419,5,31,154000,194,17693011,60,86,1235,80117,11,264,7
80117,1235,86,60,154000,194,17693011,53,29,483,27494,14,336,7
27494,483,29,53,154000,194,17693011,63,82,1039,66553,5,120,7
66553,1039,82,63,154000,194,17693011,83,74,2196,96931,12,288,7
96931,2196,74,83,154000,194,17693011,142,245,4101,202503,24,576,7
202503,4101,245,142,154000,194,17693011,84,158,3510,142347,31,744,6
142347,3510,158,84,154000,194,17693011,55,53,1019,44781,5,120,6
44781,1019,53,55,154000,194,17693011,391,154,4315,261369,12,288,6
93828,1638,57,156,154000,194,17693011,304,254,5419,549058,4,96,6
61638,1188,48,65,154000,194,17693011,21,126,474,32473,12,288,6
32473,474,126,21,154000,194,17693011,179,98,2508,154576,10,240,6
154576,2508,98,179,154000,194,17693011,27,14,520,33014,7,168,6
33014,520,14,27,154000,194,17693011,190,165,2333,138953,3,72,6
138953,2333,165,190,154000,194,17693011,16,4,325,12385,1,24,6
12385,325,4,16,154000,194,17693011,55,79,1136,118058,0,0,6
118058,1136,79,55,154000,194,17693011,89,58,700,22961,3,72,6
22961,700,58,89,154000,194,17693011,268,121,2939,182097,8,192,6
182097,2939,121,268,154000,194,17693011,83,213,2268,137012,4,96,6
137012,2268,213,83,154000,194,17693011,12,13,357,19511,7,168,6
19511,357,13,12,154000,194,17693011,10,10,321,9491,7,168,6
9491,321,10,10,154000,194,17693011,37,71,956,60362,4,96,6
60362,956,71,37,154000,194,17693011,28,34,798,42879,15,360,6
42879,798,34,28,154000,194,17693011,79,28,891,53387,11,264,6
53387,891,28,79,154000,194,17693011,125,246,973,213091,5,120,6
213091,973,246,125,154000,194,17693011,28,17,465,18666,3,72,6
18666,465,17,28,154000,194,17693011,35,95,1502,81823,7,168,6
81823,1502,95,35,154000,194,17693011,44,48,880,62255,4,96,6
62255,880,48,44,154000,194,17693011,24,21,598,15296,9,216,6
15296,598,21,24,154000,194,17693011,28,17,463,29447,3,72,6
29447,463,17,28,154000,194,17693011,26,18,541,41601,11,264,6
41601,541,18,26,154000,194,17693011,168,176,3199,174383,5,120,6
174383,3199,176,168,154000,194,17693011,23,12,266,7806,1,24,6
7806,266,12,23,154000,194,17693011,6,7,187,9869,6,144,6
9869,187,7,6,154000,194,17693011,80,33,731,30212,9,216,6
30212,731,33,80,154000,194,17693011,246,235,2442,139308,10,240,6
139308,2442,235,246,154000,194,17693011,4,33,262,13797,8,192,6
13797,262,33,4,154000,194,17693011,12,4,142,3784,44,1056,6
3784,142,4,12,154000,194,17693011,43,35,739,33161,9,216,6
33161,739,35,43,154000,194,17693011,17,4,167,4106,5,120,6
4106,167,4,17,154000,194,17693011,10,25,220,16724,13,312,6
16724,220,25,10,154000,194,17693011,34,27,603,28702,56,1344,6
28702,603,27,34,154000,194,17693011,41,32,666,58827,24,576,5
58827,666,32,41,154000,194,17693011,95,43,904,47447,13,312,5
47447,904,43,95,154000,194,17693011,65,32,674,29686,6,144,5
29686,674,32,65,154000,194,17693011,25,21,430,23246,12,288,5
23246,430,21,25,154000,194,17693011,73,69,900,61595,31,744,5
61595,900,69,73,154000,194,17693011,25,10,439,24641,4,96,5
24641,439,10,25,154000,194,17693011,30,33,412,38823,6,144,5
38823,412,33,30,154000,194,17693011,19,9,404,12800,19,456,5
12800,404,9,19,154000,194,17693011,39,22,1206,28271,3,72,5
28271,1206,22,39,154000,194,17693011,17,6,285,8676,14,336,5
8676,285,6,17,154000,194,17693011,21,11,551,8643,21,504,5
8643,551,11,21,154000,194,17693011,32,34,365,22732,14,336,5
22732,365,34,32,154000,194,17693011,80,74,595,114471,4,96,5
114471,595,74,80,154000,194,17693011,8,8,106,4571,3,72,5
4571,106,8,8,154000,194,17693011,20,9,230,12239,18,432,5
12239,230,9,20,154000,194,17693011,49,42,884,55398,31,744,5
55398,884,42,49,154000,194,17693011,16,6,123,4970,9,216,5
4970,123,6,16,154000,194,17693011,51,48,774,58475,8,192,5
58475,774,48,51,154000,194,17693011,38,78,314,54609,80,1920,5
54609,314,78,38,154000,194,17693011,59,39,600,27804,14,336,5
27804,600,39,59,154000,194,17693011,78,53,623,40548,53,1272,5
40548,623,53,78,154000,194,17693011,139,62,803,119118,10,240,4
119118,803,62,139,154000,194,17693011,12,13,310,14545,4,96,4
14545,310,13,12,154000,194,17693011,18,4,147,7810,23,552,4
7810,147,4,18,154000,194,17693011,14,7,172,8108,4,96,4
8108,172,7,14,154000,194,17693011,15,8,171,5475,11,264,4
5475,171,8,15,154000,194,17693011,41,51,881,137052,21,504,4
137052,881,51,41,154000,194,17693011,49,48,427,73147,8,192,4
73147,427,48,49,154000,194,17693011,22,28,305,28048,0,0,4
28048,305,28,22,154000,194,17693011,17,16,258,17848,48,1152,4
17848,258,16,17,154000,194,17693011,25,7,339,14884,63,1512,4
14884,339,7,25,154000,194,17693011,59,33,874,123732,52,1248,4
123732,874,33,59,154000,194,17693011,77,18,1409,58088,25,600,4
58088,1409,18,77,154000,194,17693011,52,18,501,21952,26,624,4
21952,501,18,52,154000,194,17693011,20,17,307,16515,43,1032,4
16515,307,17,20,154000,194,17693011,140,79,1137,181158,22,528,4
181158,1137,79,140,154000,194,17693011,103,75,1487,273636,21,504,3
40092,1060,32,28,154000,194,17693011,21,6,489,15883,5,120,3
15883,489,6,21,154000,194,17693011,54,48,807,62616,6,144,3
